DIA_TRANSPORTE,DIA_SEMANA,NOMBRE_EMPRESA,LINEA,AMBA,TIPO_TRANSPORTE,JURISDICCION,PROVINCIA,MUNICIPIO,CANTIDAD,DATO_PRELIMINAR
2022-07-04,Monday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,85758,NO
2022-07-04,Monday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,479533,NO
2022-07-04,Monday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,3453,NO
2022-07-04,Monday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,22,NO
2022-07-04,Monday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,245627,NO
2022-07-04,Monday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,483,NO
2022-07-04,Monday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,60670,NO
2022-07-04,Monday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,48821,NO
2022-07-04,Monday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,93469,NO
2022-07-04,Monday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,717,NO
2022-07-04,Monday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,334,NO
2022-07-04,Monday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,124,NO
2022-07-04,Monday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,64,NO
2022-07-04,Monday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,212,NO
2022-07-04,Monday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,1159,NO
2022-07-04,Monday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,111209,NO
2022-07-04,Monday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,55437,NO
2022-07-04,Monday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1938,NO
2022-07-05,Tuesday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,88262,NO
2022-07-05,Tuesday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,501077,NO
2022-07-05,Tuesday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,3121,NO
2022-07-05,Tuesday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,12,NO
2022-07-05,Tuesday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,256258,NO
2022-07-05,Tuesday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,517,NO
2022-07-05,Tuesday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,63636,NO
2022-07-05,Tuesday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,52262,NO
2022-07-05,Tuesday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,96153,NO
2022-07-05,Tuesday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,730,NO
2022-07-05,Tuesday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,323,NO
2022-07-05,Tuesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,116,NO
2022-07-05,Tuesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,49,NO
2022-07-05,Tuesday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,224,NO
2022-07-05,Tuesday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,1015,NO
2022-07-05,Tuesday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,116624,NO
2022-07-05,Tuesday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,57540,NO
2022-07-05,Tuesday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2072,NO
2022-07-06,Wednesday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,87091,NO
2022-07-06,Wednesday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,487504,NO
2022-07-06,Wednesday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,2820,NO
2022-07-06,Wednesday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,16,NO
2022-07-06,Wednesday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,252810,NO
2022-07-06,Wednesday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,523,NO
2022-07-06,Wednesday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,63035,NO
2022-07-06,Wednesday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,51016,NO
2022-07-06,Wednesday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,95830,NO
2022-07-06,Wednesday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,654,NO
2022-07-06,Wednesday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,331,NO
2022-07-06,Wednesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,117,NO
2022-07-06,Wednesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,39,NO
2022-07-06,Wednesday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,190,NO
2022-07-06,Wednesday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,1345,NO
2022-07-06,Wednesday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,114064,NO
2022-07-06,Wednesday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,57742,NO
2022-07-06,Wednesday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1872,NO
2022-07-07,Thursday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,89605,NO
2022-07-07,Thursday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,503302,NO
2022-07-07,Thursday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,3250,NO
2022-07-07,Thursday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,7,NO
2022-07-07,Thursday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,265241,NO
2022-07-07,Thursday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,729,NO
2022-07-07,Thursday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,63456,NO
2022-07-07,Thursday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,50530,NO
2022-07-07,Thursday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,91135,NO
2022-07-07,Thursday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,693,NO
2022-07-07,Thursday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,330,NO
2022-07-07,Thursday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,114,NO
2022-07-07,Thursday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,40,NO
2022-07-07,Thursday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,251,NO
2022-07-07,Thursday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,1110,NO
2022-07-07,Thursday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,110841,NO
2022-07-07,Thursday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,60479,NO
2022-07-07,Thursday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2187,NO
2022-07-08,Friday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,87416,NO
2022-07-08,Friday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,502129,NO
2022-07-08,Friday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,3265,NO
2022-07-08,Friday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,11,NO
2022-07-08,Friday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,265396,NO
2022-07-08,Friday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,551,NO
2022-07-08,Friday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,61248,NO
2022-07-08,Friday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,53427,NO
2022-07-08,Friday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,95885,NO
2022-07-08,Friday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,810,NO
2022-07-08,Friday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,319,NO
2022-07-08,Friday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,124,NO
2022-07-08,Friday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,35,NO
2022-07-08,Friday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,343,NO
2022-07-08,Friday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,635,NO
2022-07-08,Friday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,119369,NO
2022-07-08,Friday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,58073,NO
2022-07-08,Friday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2146,NO
2022-07-09,Saturday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,43621,NO
2022-07-09,Saturday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,215118,NO
2022-07-09,Saturday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,3280,NO
2022-07-09,Saturday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,8,NO
2022-07-09,Saturday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,106488,NO
2022-07-09,Saturday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,758,NO
2022-07-09,Saturday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,22833,NO
2022-07-09,Saturday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,23222,NO
2022-07-09,Saturday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,43632,NO
2022-07-09,Saturday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,328,NO
2022-07-09,Saturday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,169,NO
2022-07-09,Saturday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,18,NO
2022-07-09,Saturday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,17,NO
2022-07-09,Saturday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,227,NO
2022-07-09,Saturday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,34730,NO
2022-07-09,Saturday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,20496,NO
2022-07-09,Saturday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2670,NO
2022-07-10,Sunday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,33228,NO
2022-07-10,Sunday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,107963,NO
2022-07-10,Sunday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,1791,NO
2022-07-10,Sunday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,7,NO
2022-07-10,Sunday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,31847,NO
2022-07-10,Sunday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,13636,NO
2022-07-10,Sunday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,12048,NO
2022-07-10,Sunday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,28760,NO
2022-07-10,Sunday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,159,NO
2022-07-10,Sunday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,150,NO
2022-07-10,Sunday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,32,NO
2022-07-10,Sunday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,32,NO
2022-07-10,Sunday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,193,NO
2022-07-10,Sunday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,19460,NO
2022-07-10,Sunday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,11462,NO
2022-07-10,Sunday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2502,NO
2022-07-11,Monday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,83288,NO
2022-07-11,Monday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,468816,NO
2022-07-11,Monday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,3365,NO
2022-07-11,Monday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,7,NO
2022-07-11,Monday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,241176,NO
2022-07-11,Monday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,46,NO
2022-07-11,Monday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,60142,NO
2022-07-11,Monday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,49137,NO
2022-07-11,Monday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,87784,NO
2022-07-11,Monday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,650,NO
2022-07-11,Monday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,328,NO
2022-07-11,Monday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,138,NO
2022-07-11,Monday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,56,NO
2022-07-11,Monday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,227,NO
2022-07-11,Monday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,779,NO
2022-07-11,Monday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,106292,NO
2022-07-11,Monday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,51717,NO
2022-07-11,Monday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1840,NO
2022-07-12,Tuesday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,92971,NO
2022-07-12,Tuesday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,482919,NO
2022-07-12,Tuesday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,3242,NO
2022-07-12,Tuesday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,15,NO
2022-07-12,Tuesday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,262743,NO
2022-07-12,Tuesday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,1045,NO
2022-07-12,Tuesday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,63179,NO
2022-07-12,Tuesday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,51285,NO
2022-07-12,Tuesday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,94012,NO
2022-07-12,Tuesday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,819,NO
2022-07-12,Tuesday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,347,NO
2022-07-12,Tuesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,111,NO
2022-07-12,Tuesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,45,NO
2022-07-12,Tuesday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,248,NO
2022-07-12,Tuesday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,768,NO
2022-07-12,Tuesday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,114761,NO
2022-07-12,Tuesday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,59250,NO
2022-07-12,Tuesday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2465,NO
2022-07-13,Wednesday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,94027,NO
2022-07-13,Wednesday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,494326,NO
2022-07-13,Wednesday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,2950,NO
2022-07-13,Wednesday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,9,NO
2022-07-13,Wednesday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,254808,NO
2022-07-13,Wednesday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,634,NO
2022-07-13,Wednesday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,64465,NO
2022-07-13,Wednesday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,52217,NO
2022-07-13,Wednesday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,96427,NO
2022-07-13,Wednesday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,883,NO
2022-07-13,Wednesday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,351,NO
2022-07-13,Wednesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,108,NO
2022-07-13,Wednesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,49,NO
2022-07-13,Wednesday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,241,NO
2022-07-13,Wednesday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,939,NO
2022-07-13,Wednesday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,115818,NO
2022-07-13,Wednesday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,58868,NO
2022-07-13,Wednesday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2819,NO
2022-07-14,Thursday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,92002,NO
2022-07-14,Thursday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,506102,NO
2022-07-14,Thursday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,3161,NO
2022-07-14,Thursday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,7,NO
2022-07-14,Thursday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,270251,NO
2022-07-14,Thursday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,676,NO
2022-07-14,Thursday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,64929,NO
2022-07-14,Thursday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,52263,NO
2022-07-14,Thursday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,99450,NO
2022-07-14,Thursday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,758,NO
2022-07-14,Thursday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,391,NO
2022-07-14,Thursday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,85,NO
2022-07-14,Thursday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,50,NO
2022-07-14,Thursday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,246,NO
2022-07-14,Thursday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,808,NO
2022-07-14,Thursday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,119303,NO
2022-07-14,Thursday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,59443,NO
2022-07-14,Thursday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2501,NO
2022-07-15,Friday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,87289,NO
2022-07-15,Friday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,483974,NO
2022-07-15,Friday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,2991,NO
2022-07-15,Friday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,7,NO
2022-07-15,Friday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,253297,NO
2022-07-15,Friday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,655,NO
2022-07-15,Friday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,61562,NO
2022-07-15,Friday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,48529,NO
2022-07-15,Friday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,92837,NO
2022-07-15,Friday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,673,NO
2022-07-15,Friday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,292,NO
2022-07-15,Friday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,91,NO
2022-07-15,Friday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,57,NO
2022-07-15,Friday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,294,NO
2022-07-15,Friday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,740,NO
2022-07-15,Friday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,114680,NO
